,title,link
4091,"Head Of Membership, Business Development and Communication at PricewaterhouseCoopers (PWC)",https://www.myjobmag.co.ke/job/65644/head-of-membership-business-development-and-communication-pricewaterhousecoopers-pwc
4092,"Director, Surgical Services, Business Development and Operations Manager at Aga Khan Education Service, Kenya (AKESK)",https://www.myjobmag.co.ke/job/65615/director-surgical-services-business-development-and-operations-manager-aga-khan-education-service-kenya-akesk
4093,Data Analyst at Sun King (Formerly Greenlight Planet),https://www.myjobmag.co.ke/job/65536/data-analyst-sun-king-formerly-greenlight-planet
4094,Data Analyst at Lead Conusltants,https://www.myjobmag.co.ke/job/65513/data-analyst-lead-conusltants
4095,Business Development at ACDI/VOCA,https://www.myjobmag.co.ke/job/65500/business-development-acdi-voca
4096,Business Development Specialists at ACDI/VOCA,https://www.myjobmag.co.ke/job/65451/business-development-specialists-acdi-voca
4097,Business Development at Janta Kenya,https://www.myjobmag.co.ke/job/65424/business-development-janta-kenya
4098,Business Continuity Management Analyst IT at Commercial Bank of Africa Ltd (CBA),https://www.myjobmag.co.ke/job/65412/business-continuity-management-analyst-it-commercial-bank-of-africa-ltd-cba
4099,Information Security Analyst IT at Commercial Bank of Africa Ltd (CBA),https://www.myjobmag.co.ke/job/65410/information-security-analyst-it-commercial-bank-of-africa-ltd-cba
4100,Staff Risk Analyst IT at General Electric - GE,https://www.myjobmag.co.ke/job/65409/staff-risk-analyst-it-general-electric-ge
4101,Business Analyst at Parapet Cleaning Services,https://www.myjobmag.co.ke/job/65343/business-analyst-parapet-cleaning-services
4102,Business Development at Parapet Cleaning Services,https://www.myjobmag.co.ke/job/65341/business-development-parapet-cleaning-services
4103,ICT Systems Analyst/Developers at Kenya Civil Aviation Authority,https://www.myjobmag.co.ke/job/65294/ict-systems-analyst-developers-kenya-civil-aviation-authority
4104,Senior Transport Business Manager at Lori Systems,https://www.myjobmag.co.ke/job/65267/senior-transport-business-manager-lori-systems
4105,Area Agri-business Manager at Sheer Logic,https://www.myjobmag.co.ke/job/65226/area-agri-business-manager-sheer-logic
4106,Staff Risk Analyst at General Electric - GE,https://www.myjobmag.co.ke/job/65185/staff-risk-analyst-general-electric-ge
4107,Sales Business Development Manager at Summit Recruitment and search,https://www.myjobmag.co.ke/job/65174/sales-business-development-manager-summit-recruitment-and-search
4108,Staff Risk Analyst at General Electric - GE,https://www.myjobmag.co.ke/job/65171/staff-risk-analyst-general-electric-ge
4109,"Data Analyst, PATH â€“ HSDSA Project at PATH",https://www.myjobmag.co.ke/job/65165/data-analyst-path-hsdsa-project-path
4110,"Capacity Assessment Coordinator at International Business & Technical Consultants, Inc. (IBTCI)",https://www.myjobmag.co.ke/job/65143/capacity-assessment-coordinator-international-business-technical-consultants-inc-ibtci
4111,County Secretary at Meru Institute of Business & IT,https://www.myjobmag.co.ke/job/65134/county-secretary-meru-institute-of-business-it
4112,County Public Service Board Member at Meru Institute of Business & IT,https://www.myjobmag.co.ke/job/65133/county-public-service-board-member-meru-institute-of-business-it
4113,Chief Legal Officer at Meru Institute of Business & IT,https://www.myjobmag.co.ke/job/65132/chief-legal-officer-meru-institute-of-business-it
4114,Business Development Officer at Duma works,https://www.myjobmag.co.ke/job/65118/business-development-officer-duma-works
4115,International Systems Analyst at Development Pathways,https://www.myjobmag.co.ke/job/65116/international-systems-analyst-development-pathways
4116,Business Internships at Safaricom Kenya,https://www.myjobmag.co.ke/job/65036/business-internships-safaricom-kenya
4117,Business & Program Development Officer at African Development Solutions (Adeso),https://www.myjobmag.co.ke/job/65025/business-amp-program-development-officer-african-development-solutions-adeso
4118,East Africa Business Correspondent at Thomson Reuters,https://www.myjobmag.co.ke/job/65021/east-africa-business-correspondent-thomson-reuters
4119,Business Support Assistant SC2 â€“ Kakuma at World Food Programme (WFP),https://www.myjobmag.co.ke/job/65020/business-support-assistant-sc2-kakuma-world-food-programme-wfp
4120,Human Resource Business Partner at Corporate Staffing,https://www.myjobmag.co.ke/job/64979/human-resource-business-partner-corporate-staffing
4121,Temporary Financial Analyst at Capital Markets Authority (CMA),https://www.myjobmag.co.ke/job/64967/temporary-financial-analyst-capital-markets-authority-cma
4122,Enterprise Business Analyst at Co-operative Bank of Kenya,https://www.myjobmag.co.ke/job/64956/enterprise-business-analyst-co-operative-bank-of-kenya
4123,Business Development Manager at TGOOD,https://www.myjobmag.co.ke/job/64950/business-development-manager-tgood
4124,Business Development Manager- Philips BoP Lighting Business at Philips,https://www.myjobmag.co.ke/job/64897/business-development-manager-philips-bop-lighting-business-philips
4125,Regional Business Analyst at Plan International,https://www.myjobmag.co.ke/job/64892/regional-business-analyst-plan-international
4126,Disaster Management Data Analyst and Visualization Specialist at World Vision Kenya,https://www.myjobmag.co.ke/job/64868/disaster-management-data-analyst-and-visualization-specialist-world-vision-kenya
4127,"Business, Accounting & Finance, Law & Procurement Lecturers at Oshwal Education & Relief Board",https://www.myjobmag.co.ke/job/64847/business-accounting-amp-finance-law-amp-procurement-lecturers-oshwal-education-relief-board
4128,Enterprise Business Analyst at Co-operative Bank of Kenya,https://www.myjobmag.co.ke/job/64843/enterprise-business-analyst-co-operative-bank-of-kenya
4129,IT Software Quality Assurance Analyst at KCB Bank Kenya,https://www.myjobmag.co.ke/job/64833/it-software-quality-assurance-analyst-kcb-bank-kenya
4130,Business Development Manager at Forcier Consulting Group,https://www.myjobmag.co.ke/job/64795/business-development-manager-forcier-consulting-group
4131,"Monitoring, Verification and Reporting Assistant III - Kenya at International Business & Technical Consultants, Inc. (IBTCI)",https://www.myjobmag.co.ke/job/64794/monitoring-verification-and-reporting-assistant-iii-kenya-international-business-technical-consultants-inc-ibtci
4132,Legal Operations Analyst at General Electric - GE,https://www.myjobmag.co.ke/job/64782/legal-operations-analyst-general-electric-ge
4133,Business Intern 2018 at Google,https://www.myjobmag.co.ke/job/64751/business-intern-2018-google
4134,DME & Opex Analyst at The Coca-Cola Company,https://www.myjobmag.co.ke/job/64724/dme-amp-opex-analyst-the-coca-cola-company
4135,Angular J2 Developer at Tezza Business Solutions Ltd,https://www.myjobmag.co.ke/job/64717/angular-j2-developer-tezza-business-solutions-ltd
4136,Business Development Officer at Uwezo Microfinace Bank,https://www.myjobmag.co.ke/job/64713/business-development-officer-uwezo-microfinace-bank
4137,Business Development Intern at Moringa School,https://www.myjobmag.co.ke/job/64678/business-development-intern-moringa-school
4138,Service Desk Analyst at Alternate Doors,https://www.myjobmag.co.ke/job/64656/service-desk-analyst-alternate-doors
4139,Policy Analyst at African Population and Health Research Center,https://www.myjobmag.co.ke/job/64630/policy-analyst-african-population-and-health-research-center
4140,HR Business Partner at G4S,https://www.myjobmag.co.ke/job/64619/hr-business-partner-g4s
4141,Enterprise Business Analyst at Co-operative Bank of Kenya,https://www.myjobmag.co.ke/job/64616/enterprise-business-analyst-co-operative-bank-of-kenya
4142,Senior Business Funding Lead at Volunteer Service Overseas (VSO),https://www.myjobmag.co.ke/job/64569/senior-business-funding-lead-volunteer-service-overseas-vso
4143,Business Development Manager at Temenos Group,https://www.myjobmag.co.ke/job/64499/business-development-manager-temenos-group
4144,Program Analyst/Monitoring & Evaluation Officer at HIAS,https://www.myjobmag.co.ke/job/64480/program-analyst-monitoring-amp-evaluation-officer-hias
4145,Reporting Analyst at Safaricom Kenya,https://www.myjobmag.co.ke/job/64466/reporting-analyst-safaricom-kenya
4146,Online Analyst at Virtual Recruitment,https://www.myjobmag.co.ke/job/64461/online-analyst-virtual-recruitment
4147,Digital Marketing Analyst at Jumia,https://www.myjobmag.co.ke/job/64452/digital-marketing-analyst-jumia
4148,"Management Information,Planning and Business Controller at NFT Consult",https://www.myjobmag.co.ke/job/64443/management-information-planning-and-business-controller-nft-consult
4149,New Business Consultant at Internet Solutions (IS),https://www.myjobmag.co.ke/job/64430/new-business-consultant-internet-solutions-is
4150,Business Analyst at Internet Solutions (IS),https://www.myjobmag.co.ke/job/64429/business-analyst-internet-solutions-is
4151,Business Solutions Architect at Software Group,https://www.myjobmag.co.ke/job/64386/business-solutions-architect-software-group
4152,H.R & Business Development Officer at Farsight Africa Group,https://www.myjobmag.co.ke/job/64379/h-r-amp-business-development-officer-farsight-africa-group
4153,Business Development Manager at Honeywell,https://www.myjobmag.co.ke/job/64306/business-development-manager-honeywell
4154,"Senior Project Coordinator at International Business & Technical Consultants, Inc. (IBTCI)",https://www.myjobmag.co.ke/job/64305/senior-project-coordinator-international-business-technical-consultants-inc-ibtci
4155,Talent Analyst at Andela,https://www.myjobmag.co.ke/job/64297/talent-analyst-andela
4156,Manager Business Banking Evaluation at Standard Bank Group,https://www.myjobmag.co.ke/job/64216/manager-business-banking-evaluation-standard-bank-group
4157,FMCG Sales Operations Analyst at Corporate Staffing,https://www.myjobmag.co.ke/job/64166/fmcg-sales-operations-analyst-corporate-staffing
4158,Business Development Representative at Oracle,https://www.myjobmag.co.ke/job/64159/business-development-representative-oracle
4159,Risk Analyst for the Health Financing Programme in Kenya at Options Consultancy Services Limited,https://www.myjobmag.co.ke/job/64154/risk-analyst-for-the-health-financing-programme-in-kenya-options-consultancy-services-limited
4160,Business Development Support at Visa,https://www.myjobmag.co.ke/job/64137/business-development-support-visa
4161,Statistical Analyst at Sun King (Formerly Greenlight Planet),https://www.myjobmag.co.ke/job/64076/statistical-analyst-sun-king-formerly-greenlight-planet
4162,Business Development Officer at Gribs Agencies ltd,https://www.myjobmag.co.ke/job/63984/business-development-officer-gribs-agencies-ltd
4163,"Somali-English Translator at International Business & Technical Consultants, Inc. (IBTCI)",https://www.myjobmag.co.ke/job/63958/somali-english-translator-international-business-technical-consultants-inc-ibtci
4164,Investment Analyst at UAP OLD MUTUAL GROUP,https://www.myjobmag.co.ke/job/63946/investment-analyst-uap-old-mutual-group
4165,"Manager, Digital Business at Standard Bank Group",https://www.myjobmag.co.ke/job/63944/manager-digital-business-standard-bank-group
4166,Business Management & Admin Tutor at PCEA Tumutumu Hospital and Training College,https://www.myjobmag.co.ke/job/63926/business-management-amp-admin-tutor-pcea-tumutumu-hospital-and-training-college
4167,Vendor Experience Analyst at Safaricom Kenya,https://www.myjobmag.co.ke/job/63921/vendor-experience-analyst-safaricom-kenya
4168,Team Leader Sales - Personal & Business Banking at Standard Bank Group,https://www.myjobmag.co.ke/job/63906/team-leader-sales-personal-amp-business-banking-standard-bank-group
4169,Investment Analyst at Village Capital,https://www.myjobmag.co.ke/job/63853/investment-analyst-village-capital
4170,ICT Business Application Manager at Lafayette Resources,https://www.myjobmag.co.ke/job/63814/ict-business-application-manager-lafayette-resources
4171,Regional Business Manager- Coast at Telkom Kenya,https://www.myjobmag.co.ke/job/63811/regional-business-manager-coast-telkom-kenya
4172,Business Developer at Telkom Kenya,https://www.myjobmag.co.ke/job/63810/business-developer-telkom-kenya
4173,Human Resources Business Partner at Britam,https://www.myjobmag.co.ke/job/63805/human-resources-business-partner-britam
